,id,ticker,close,dividend,earnings,growth_rev_5y,growth_ear_5y,growth_div_5y,equity_ratio,p/e,profit_return,direct_return,country
1509,1768,TALLINK,,0.05,0.0597,,,,0.5709332508941278,,,,3
1510,1769,AZELIO,,0.0,-2.0875,,,,0.8702566739565457,,,,1
1511,1770,BEYOND,,0.0,-0.2587,,,,0.9274621507725924,,,,1
1512,1771,JETPAK,,0.0,1.1342,,,,0.5941192827129024,,,,1
1513,1772,LIME,,1.0,1.9444,,,,0.13985507784368895,,,,1
1514,1773,NEOD,,0.0,-1.1893,,,,0.9042871869504578,,,,1
1515,1774,QLINEA,,0.0,-5.6034,,,,0.9524920789213976,,,,1
1516,1775,CAG,,2.6,4.2217,,,,0.5281563803266467,,,,1
1517,1776,FOOT B,,0.0,0.1204,1.1938886020843593,,,0.3946157778156415,,,,1
1518,1777,RAYTL MTF,,0.0,-0.2282,,,,0.744159970099047,,,,1
1519,1778,SBB D,,0.25,2.29,,,,0.405085391451955,,,,1
1520,1779,INCOAX,,0.0,-5.2907,,,,0.642804536750626,,,,1
1521,1780,FBM MTF A,,0.0,-3.6539,,,,0.8900105809092643,,,,1
1522,1781,FBM MTF B,,0.0,-3.6539,,,,0.8900105809092643,,,,1
1523,1783,GAMEC,,0.0,-0.3967,,,,0.7240701294445354,,,,1
1524,1784,HALMEN,,,,,,,,,,,
1525,1785,ISHE,,0.0,0.0,,,,1.0,,,,1
1526,1786,LEADD,,0.0,0.0,,,,,,,,3
1527,1787,ZWIPE-ME,,0.0,0.0,,,,,,,,2
1528,1788,FERRO,,0.0,-1.4363,,,,0.18257632166790766,,,,1
1529,1789,TEQ,,0.0,0.8348,,,,0.4386088334708004,,,,1
1530,1790,UPSALE,,0.0,0.0038,,,,-0.15814387147672668,,,,1
1531,1791,FRILL B,,0.0,-0.2863,,,,0.9074642126789366,,,,1
1532,1792,NUSTAY,,0.0,-0.771,,,,0.36963097398669087,,,,4
1533,1793,ACE,,0.0,-1.4396,,,,0.9578335529996304,,,,1
1534,1794,NENT B,,0.0,19.1977,,,,0.04892640550729389,,,,1
1535,1795,NENT A,,0.0,19.1977,,,,0.04892640550729389,,,,1
1536,1796,KAR,,0.0,-0.5214,,,,0.1842871796685708,,,,1
1537,1797,ACR,,0.0,2.9792,,,,0.4637869847336259,,,,1
1538,1798,ACTIV,,0.0,0.0213,0.7530536107314282,,,0.23733417247718577,,,,1
1539,1799,ACTIVB,,0.0,0.0213,0.7530536107314282,,,0.23733417247718577,,,,1
1540,1800,BOHUS,,0.0,-27.7874,,,,0.14531652433238443,,,,1
1541,1801,BOHUSA,,0.0,-27.7874,,,,0.14531652433238443,,,,1
1542,1802,REDER,,7.0,129.4248,0.7889792975686843,1.0739256086259241,0.8835496059781626,0.5602521240223316,,,,1
1543,1803,REDERB,,7.0,129.4248,0.7889792975686843,1.0739256086259241,0.8835496059781626,0.5602521240223316,,,,1
1544,1804,BOXD,,0.0,0.6287,1.214662593039317,,,0.2438030270731187,,,,1
1545,1805,CENTC,,0.0,-0.0012,,,,0.7741463414634147,,,,1
1546,1806,CLENO,,0.0,-0.1982,,,,0.9357374986895901,,,,1
1547,1807,DALAE,,0.35,2.4711,0.7914934143343795,1.1016968211715312,0.5708252968172409,0.4482749285606858,,,,1
1548,1808,EDBYE,,11.0,255.6098,,,,0.5572642843234366,,,,1
1549,1809,ELAJO,,5.0,-10.7488,,,,0.23133281039055284,,,,1
1550,1810,FORSS,,0.0,0.7674,0.9482959552290429,,,0.3735002361832782,,,,1
1551,1811,GARPC,,12.0,19.3233,0.8443705207454002,1.129894858780824,1.615394266202178,0.5043828990307159,,,,1
1552,1812,LEDSJ,,0.0,1.1546,,2.9107105970656835,,0.09400556625990152,,,,1
1553,1813,NORDW,,0.0,0.1559,,,,0.9956932353031654,,,,1
1554,1814,PEPIN,,0.0,-0.4479,1.3915019222286698,,,0.9084426549860259,,,,1
1555,1815,RABBAK,,0.0,-0.6394,1.048827306942425,,,0.5884895686914962,,,,1
1556,1816,SPPC,,1.0,0.5451,,,,0.9714819316396407,,,,1
1557,1817,SLITE,,0.0,-2.2021,,,,0.28738181150768494,,,,1
1558,1818,SLATT,,0.0,0.0005,,,,0.45576024909185264,,,,1
1559,1819,TRAINA,,0.25,0.2471,,,,0.5830989340719667,,,,1
1560,1820,TRIONA,,0.25,1.5737,0.5276336190811001,1.2256375662964167,,0.7169163024985823,,,,1
1561,1821,ALVBO,,0.0,0.1571,0.6961064411463422,2.8047083278101734,,0.5429759840089362,,,,1
1562,1822,DYNAM,,0.0,0.0891,,,,0.424221635883905,,,,1
1563,1823,ESCAP,,0.0,-22.6244,,,,0.9995475113122171,,,,1
1564,1824,SPURF,,0.0,0.5204,,,,0.6580582524271845,,,,1
1565,1825,FRILA,,0.0,0.2918,,,,0.13157374976957312,,,,1
1566,1826,URBAG,,0.0,-0.5224,,,,0.8898280802292263,,,,1
1567,1827,WTSTR,,0.0,-0.5025,,,,0.572814969781497,,,,1
1568,1828,XTZPA,,0.0,1.8375,,,,0.5083044515461134,,,,1
1569,1829,AIKIS,,0.0,-1.5892,,,,0.17083418038896794,,,,1
1570,1830,DIFHO,,0.0,0.0158,,,,0.14946696959105207,,,,1
1571,1831,GIGSEK,,0.0,-2.4561,1.6179004078112431,,,0.4318676171734842,,,,1
1572,1832,TRIBO B,,0.0,-0.5005,,,,0.5436040964315246,,,,1
1573,1833,AALLON,,0.0,0.0,,,,,,,,3
1574,1834,DRLCO,,0.0,0.0,,,,,,,,4
1575,1838,ADEB,,0.0,-0.105,,,,0.6183886696076155,,,,2
1576,1839,ADEA,,0.0,-0.105,,,,0.6183886696076155,,,,2
1577,1840,FLUO,,0.0,-0.0073,,,,0.08,,,,4
1578,1841,ICE,,0.0,-5.5641,,,,-0.3027048854586063,,,,2
1579,1843,VERT B,,0.0,0.304,,,,0.2614437574574249,,,,1
1580,1844,ATA SDB,,0.0,0.0946,,,,0.6216216216216216,,,,1
1581,1845,OSSD,,0.0,-3.0181,,,,0.6322151224707134,,,,1
1582,1846,DAC,,0.0,0.0814,,,,0.5900886536131131,,,,4
1583,1847,KONSOL,,0.0,-0.0826,,,,0.33091735948269735,,,,4
1584,1848,WATURU,,0.0,-0.0849,,,,0.7075958702064896,,,,4
1585,1849,KCC,,1.1089,1.4169,,,,0.5334167867235299,,,,2
1586,1850,ULTIMO,,0.0,-1.1783,,,,0.9309660282398994,,,,2
1587,1851,GOLFPEPI,,0.0,-6.4463,,,,0.42155548247278374,,,,1
1588,1852,JOMA,,0.0,6.6023,0.8518350795734516,1.773619115134737,,0.4534684743977886,,,,1
1589,1853,K2A B,,0.0,10.1062,1.4327950917197334,0.9828807764012041,,0.28097318649748626,,,,1
1590,1854,MNTC,,0.0,0.8344,,,,0.5110731625135926,,,,1
1591,1855,MOFAST,,0.0,0.0,,,,,,,,1
1592,1856,TINGS BTA,,0.0,0.0,,,,,,,,1
1593,1857,NISB-ME,,0.0,20.9875,,,,0.09695378116703458,,,,2
1594,1858,NORBIT,,0.0,0.8452,,,,0.33560042507970245,,,,2
1595,1859,OKEA,,0.0,-1.7774,,,,0.14704300964523992,,,,2
1596,1860,INZILE,,0.0,-1.9887,,,,0.6640788827912373,,,,1
1597,1861,8TRA,,0.0,24.217,,,,0.3622154191100379,,,,1
1598,1862,SELECT B,,0.0,-0.0007,,,,0.7551020408163265,,,,1
1599,1863,ADAPT,,0.0,4.9207,,,,0.3028079582333851,,,,1
1600,1864,OMXC25,,0.0,0.0,,,,,,,,4
1601,1865,OMXC25GI,,0.0,0.0,,,,,,,,4
1602,1866,QBIT,,0.0,-0.1167,,,,0.6599839118866406,,,,1
1603,1867,SKOG A,,0.0,0.0,,,,,,,,1
